17-Jul-03,84.24,84.24,82.50,83.33,13274400
16-Jul-03,87.10,87.24,85.85,86.74,7996900
15-Jul-03,86.00,87.00,85.82,86.44,7800900
14-Jul-03,86.00,86.58,85.40,85.42,6364800
11-Jul-03,84.20,85.28,83.70,84.89,4497300
10-Jul-03,85.00,85.22,83.47,84.03,7445000
9-Jul-03,86.10,86.35,84.85,85.47,6696400
8-Jul-03,85.91,86.75,85.19,86.25,5566400
7-Jul-03,84.25,86.45,84.25,86.09,7378300
3-Jul-03,84.25,84.69,83.48,83.95,2994800
2-Jul-03,83.68,84.89,83.68,84.74,5949400
1-Jul-03,82.51,83.66,81.40,83.59,5618000
30-Jun-03,83.90,84.20,82.50,82.50,7689200
27-Jun-03,84.15,84.65,83.22,83.42,4516000
26-Jun-03,82.78,84.38,82.75,84.35,6329500
25-Jun-03,83.69,84.16,82.09,82.49,5475700
24-Jun-03,83.22,84.18,82.85,83.63,5003600
23-Jun-03,84.66,84.79,82.97,83.18,6293800
20-Jun-03,84.95,85.24,84.69,84.92,11549100
19-Jun-03,84.00,85.29,84.00,84.55,7234700
18-Jun-03,84.15,84.99,83.22,84.70,5861900
17-Jun-03,84.75,84.95,83.80,84.30,5851300
16-Jun-03,82.85,84.55,82.55,84.50,6434000
13-Jun-03,84.15,84.29,82.51,82.75,5554500
12-Jun-03,84.50,84.98,83.55,83.95,6976100
11-Jun-03,82.78,84.15,82.28,83.97,9628900
10-Jun-03,82.87,82.95,81.21,81.71,8823600
9-Jun-03,80.30,82.15,79.87,82.00,9436800
6-Jun-03,82.55,83.23,79.84,80.05,15032700
5-Jun-03,84.20,84.90,81.60,81.90,14817500
4-Jun-03,84.00,84.96,83.83,84.25,10557200
3-Jun-03,84.89,85.24,83.24,83.82,20821500
2-Jun-03,88.65,89.08,87.25,87.33,6373400
30-May-03,87.87,88.68,87.45,88.04,5908600
29-May-03,87.64,88.59,87.20,87.36,6766500
28-May-03,88.25,88.70,87.40,87.57,6071400
27-May-03,85.19,87.90,84.51,87.69,7104100
23-May-03,86.08,86.08,85.10,85.26,5095500
22-May-03,86.25,86.80,85.80,86.08,6185100
21-May-03,86.14,86.18,85.08,86.18,6643400
20-May-03,86.53,87.24,84.89,85.77,7240800
19-May-03,88.25,88.47,86.41,86.45,7164000
16-May-03,89.67,89.89,88.95,88.99,6674000
15-May-03,88.95,89.96,88.75,89.90,7008000
14-May-03,90.20,90.40,88.30,88.70,7696900
13-May-03,88.90,90.10,88.56,89.98,8555800
12-May-03,87.56,89.26,87.10,89.00,8393500
9-May-03,86.60,87.70,86.40,87.55,6107300
8-May-03,86.69,86.80,85.75,86.05,7083200
7-May-03,87.00,87.81,86.50,86.68,6642500
6-May-03,86.30,88.34,86.00,87.51,7418300
5-May-03,87.57,88.00,86.52,86.52,7489800
2-May-03,85.95,87.57,84.45,87.57,8195800
1-May-03,84.90,86.23,84.47,85.89,7439800
30-Apr-03,85.66,85.67,84.68,84.90,8250200
29-Apr-03,85.15,86.49,84.97,85.66,8515200
28-Apr-03,84.20,85.50,83.62,85.12,6269900
25-Apr-03,85.21,85.28,83.86,83.88,6732800
24-Apr-03,85.25,85.70,84.63,85.21,5868300
23-Apr-03,85.64,85.97,84.97,85.75,6912200
22-Apr-03,83.36,86.06,82.60,85.63,9441600
21-Apr-03,84.26,84.51,83.10,83.36,6666500
17-Apr-03,82.89,84.40,81.89,84.26,8706100
16-Apr-03,83.40,84.40,82.74,82.88,10704100
15-Apr-03,80.70,82.85,79.71,82.79,13287300
14-Apr-03,79.10,80.07,78.16,80.07,8152300
11-Apr-03,79.88,81.30,78.45,78.75,7508000
10-Apr-03,78.76,79.25,78.13,79.01,6780000
9-Apr-03,80.03,80.74,78.63,78.71,8461000
8-Apr-03,80.68,80.75,78.47,80.07,7970000
7-Apr-03,82.56,83.20,80.25,80.47,8693100
4-Apr-03,82.00,82.55,80.04,80.79,8950300
3-Apr-03,82.17,83.48,81.72,81.91,9416900
2-Apr-03,79.81,81.97,79.81,81.46,9584800
1-Apr-03,78.69,79.56,78.12,78.73,7797900
31-Mar-03,79.65,80.79,78.00,78.43,10065400
28-Mar-03,81.05,81.99,80.50,80.85,6562800
27-Mar-03,80.80,82.33,80.53,81.45,7242100
26-Mar-03,83.42,83.42,81.18,81.55,10222100
25-Mar-03,82.05,84.00,81.74,83.45,8674900
24-Mar-03,82.73,83.35,82.10,82.25,9060700
21-Mar-03,82.68,84.90,82.60,84.90,12389700
20-Mar-03,81.52,82.49,80.64,82.20,8997500
19-Mar-03,82.50,82.60,81.08,82.00,10255400
18-Mar-03,83.00,83.50,81.49,82.47,10632300
17-Mar-03,78.36,82.67,77.84,82.46,14966600
14-Mar-03,78.90,79.48,78.11,79.00,9937900
13-Mar-03,75.25,78.68,75.25,78.45,10345800
12-Mar-03,75.20,76.29,73.17,75.18,12505300
11-Mar-03,75.97,76.33,75.20,75.35,7970600
10-Mar-03,77.45,77.45,75.50,75.70,6510300
7-Mar-03,76.35,77.99,75.71,77.90,8083600
6-Mar-03,77.00,77.78,76.70,77.07,5821300
5-Mar-03,76.70,77.73,76.25,77.73,6613100
4-Mar-03,77.48,77.75,76.53,76.70,5627500
3-Mar-03,78.90,79.00,77.12,77.33,6524700
28-Feb-03,77.77,78.47,77.00,77.95,6404000
27-Feb-03,77.60,78.59,76.75,77.28,9839900
26-Feb-03,78.55,79.05,77.30,77.40,8534300
25-Feb-03,77.65,79.37,76.90,79.07,7536300
24-Feb-03,79.80,79.99,78.55,78.56,6788900
21-Feb-03,79.12,80.00,78.16,79.95,7366400
20-Feb-03,79.51,80.05,78.71,79.04,6232500
19-Feb-03,78.91,79.70,78.83,79.51,5412800
18-Feb-03,77.58,79.50,77.58,79.33,7651600
14-Feb-03,76.00,77.45,75.35,77.45,8118900
13-Feb-03,76.70,76.70,74.31,75.86,11011500
12-Feb-03,77.25,78.09,76.50,76.50,5525600
11-Feb-03,78.00,78.97,77.31,77.39,8541200
10-Feb-03,77.20,78.02,76.45,77.91,7870200
7-Feb-03,77.50,78.15,76.61,77.10,8199300
6-Feb-03,77.25,78.51,76.51,77.51,7719900
5-Feb-03,77.19,78.90,76.87,77.26,7373200
4-Feb-03,77.40,78.18,76.25,77.09,7165700
3-Feb-03,78.65,78.87,77.75,78.18,6634500
31-Jan-03,78.35,78.80,77.02,78.20,9465000
30-Jan-03,80.50,81.30,78.30,78.30,7256400
29-Jan-03,79.50,80.70,78.57,80.32,7722800
28-Jan-03,78.44,80.47,78.36,80.11,7968400
27-Jan-03,78.34,79.50,77.50,78.42,9006000
24-Jan-03,80.60,81.05,78.82,78.99,7660900
23-Jan-03,80.01,81.36,79.80,81.05,8262500
22-Jan-03,80.00,80.77,79.39,79.70,9260200
21-Jan-03,81.16,81.85,80.50,80.54,8768800
17-Jan-03,83.85,83.85,81.18,81.30,16758300
16-Jan-03,87.35,87.71,85.38,86.05,9474700
15-Jan-03,88.35,88.75,86.95,87.59,8083200
14-Jan-03,87.69,88.76,87.22,88.58,7490000
13-Jan-03,88.27,88.99,87.35,87.51,10452300
10-Jan-03,87.00,88.04,85.70,87.68,9833000
9-Jan-03,84.70,87.02,84.70,87.00,10614300
8-Jan-03,85.50,85.69,84.07,84.19,9294500
7-Jan-03,83.80,86.18,83.70,86.00,11742300
6-Jan-03,81.95,84.59,81.81,83.59,7679500
3-Jan-03,80.70,81.65,80.21,81.65,5905000
2-Jan-03,78.50,80.57,78.01,80.57,7650300
31-Dec-02,76.55,78.46,76.55,77.50,7614600
30-Dec-02,77.48,77.66,75.60,76.25,8009300
27-Dec-02,78.50,79.18,76.27,77.36,6291200
26-Dec-02,79.80,80.70,78.26,78.50,5775400
24-Dec-02,81.00,81.00,79.76,79.76,2407400
23-Dec-02,79.75,81.51,79.44,80.26,5922200
20-Dec-02,79.40,80.00,78.88,79.79,7910700
19-Dec-02,78.73,80.34,78.35,78.66,7169300
18-Dec-02,79.63,79.90,78.24,79.13,6382900
17-Dec-02,81.50,81.77,80.03,80.31,6080900
16-Dec-02,79.99,81.79,79.05,81.62,8228400
13-Dec-02,79.70,80.00,78.27,80.00,7495600
12-Dec-02,81.52,81.70,79.70,80.17,7128500
11-Dec-02,80.55,82.48,80.00,81.44,6551600
10-Dec-02,80.02,81.00,78.60,80.80,6804800
9-Dec-02,81.24,81.33,79.50,79.59,8485500
6-Dec-02,81.90,82.76,81.00,82.32,7538300
5-Dec-02,84.90,84.99,82.60,83.06,6780200
4-Dec-02,84.31,84.87,82.82,83.69,9840700
3-Dec-02,86.87,87.03,85.15,85.21,6963900
2-Dec-02,89.25,89.46,86.30,87.30,9666800
29-Nov-02,87.71,88.05,86.76,87.10,2886800
27-Nov-02,85.94,88.12,85.85,87.70,8145500
26-Nov-02,85.88,86.15,84.39,85.06,8442200
25-Nov-02,84.63,86.25,83.52,86.20,8592800
22-Nov-02,84.90,85.17,83.80,84.43,8937100
21-Nov-02,82.52,85.00,82.05,84.90,12606100
20-Nov-02,77.95,81.71,77.90,81.61,8834000
19-Nov-02,79.00,79.45,77.84,78.37,6854100
18-Nov-02,80.80,80.99,79.08,79.18,7288100
15-Nov-02,80.70,80.70,79.01,80.01,10225500
14-Nov-02,80.50,80.99,79.40,80.72,9389000
13-Nov-02,79.00,80.33,77.50,79.35,11661900
12-Nov-02,77.32,79.90,77.30,79.15,8613400
11-Nov-02,77.48,78.36,76.70,77.29,7258200
8-Nov-02,78.81,79.30,77.21,77.59,7882200
7-Nov-02,79.90,80.00,78.32,78.95,10772500
6-Nov-02,81.86,81.88,80.05,81.54,10275100
5-Nov-02,82.00,82.10,80.47,81.68,10309000
4-Nov-02,82.00,83.81,81.70,82.50,12006000
1-Nov-02,78.90,80.50,78.32,80.40,9353600
31-Oct-02,79.74,79.79,77.42,78.94,9546800
30-Oct-02,77.00,79.40,76.02,78.67,12770500
29-Oct-02,76.60,77.05,74.20,76.74,11623500
28-Oct-02,75.35,77.50,74.56,76.56,12530100
25-Oct-02,72.50,74.62,72.16,74.56,7488600
24-Oct-02,75.50,75.55,71.75,72.10,10474000
23-Oct-02,74.40,74.97,72.46,74.60,12236500
22-Oct-02,74.02,75.68,73.62,74.49,10224700
21-Oct-02,73.65,75.90,72.94,75.55,10745000
18-Oct-02,71.87,74.25,70.26,74.25,12175300
17-Oct-02,72.80,73.00,71.23,72.20,21338100
16-Oct-02,66.48,67.00,64.00,64.90,14230800
15-Oct-02,67.75,68.48,66.58,68.48,14229400
14-Oct-02,63.02,63.80,61.54,63.42,7832200
11-Oct-02,59.99,63.93,59.99,63.92,17567500
10-Oct-02,55.07,58.48,54.01,57.58,12596200
9-Oct-02,56.05,56.70,54.75,55.07,12074200
8-Oct-02,57.35,58.09,54.80,57.05,14722700
7-Oct-02,56.40,58.50,56.40,56.86,9628700
4-Oct-02,60.03,60.03,55.77,56.60,14520600
3-Oct-02,60.30,61.16,58.95,60.00,10881800
2-Oct-02,61.18,62.00,58.35,59.63,10473000
1-Oct-02,59.20,62.17,59.00,61.17,11439400
30-Sep-02,59.55,59.89,57.99,58.31,12983000
27-Sep-02,61.45,63.49,60.30,60.36,8625100
26-Sep-02,64.20,64.88,61.33,62.02,12255800
25-Sep-02,60.95,63.77,60.95,63.01,12965500
24-Sep-02,61.08,63.30,59.55,59.75,16436300
23-Sep-02,63.75,63.75,62.37,63.37,8343200
20-Sep-02,65.30,65.75,63.90,63.92,13758800
19-Sep-02,65.00,66.48,64.50,64.80,21709900
18-Sep-02,70.65,70.90,68.86,69.55,11145500
17-Sep-02,73.00,73.45,71.35,71.75,6163400
16-Sep-02,72.00,72.72,71.23,72.32,4398900
13-Sep-02,71.50,72.88,71.31,72.50,5784400
12-Sep-02,74.05,74.05,71.64,71.87,6658900
11-Sep-02,76.40,77.50,74.06,74.20,5353900
10-Sep-02,74.74,75.60,73.85,75.60,5527800
9-Sep-02,72.45,74.98,71.85,74.50,5551700
6-Sep-02,73.17,73.99,73.07,73.20,4519300
5-Sep-02,72.74,72.85,71.50,72.18,6448000
4-Sep-02,72.50,73.99,71.60,73.73,6168800
3-Sep-02,74.45,75.00,72.30,72.35,6538600
30-Aug-02,76.61,76.61,75.10,75.38,4794000
29-Aug-02,75.70,77.35,75.15,76.62,5813000
28-Aug-02,76.00,77.01,75.67,76.06,6590300
27-Aug-02,80.40,80.44,77.30,77.96,6986300
26-Aug-02,80.40,80.89,77.80,79.42,6851000
23-Aug-02,81.20,81.48,79.35,80.40,5817700
22-Aug-02,80.95,82.45,80.20,81.99,5381500
21-Aug-02,81.90,82.33,79.55,81.00,7754800
20-Aug-02,82.06,82.30,80.18,81.27,7662500
19-Aug-02,79.35,82.85,79.01,82.49,10556700
16-Aug-02,75.80,79.98,75.80,79.35,11551600
15-Aug-02,75.25,76.71,74.60,76.50,9122300
14-Aug-02,71.95,75.02,71.35,74.92,8167500
13-Aug-02,71.55,73.78,71.19,71.90,7753000
12-Aug-02,71.05,72.64,70.61,71.77,5189900
9-Aug-02,70.61,74.30,70.40,71.83,6816200
8-Aug-02,69.20,72.05,68.35,71.61,8355900
7-Aug-02,68.97,69.90,66.80,69.12,8003000
6-Aug-02,67.00,69.42,66.61,67.90,8302300
5-Aug-02,67.94,68.35,65.85,65.99,7094700
2-Aug-02,68.21,68.23,67.12,67.88,6806500
1-Aug-02,69.75,70.69,67.22,68.25,8767500
31-Jul-02,70.60,71.60,69.11,70.40,12635000
30-Jul-02,70.50,72.70,70.02,71.79,9476600
29-Jul-02,68.00,71.40,68.00,71.18,11903400
26-Jul-02,68.75,69.47,65.76,66.40,11478900
25-Jul-02,68.90,70.00,67.30,69.35,10948400
24-Jul-02,65.00,70.00,65.00,69.54,13670000
23-Jul-02,68.25,70.00,66.66,67.05,12677700
22-Jul-02,71.25,72.19,68.31,68.50,14853700
19-Jul-02,70.96,72.70,70.00,72.00,11509600
18-Jul-02,70.15,74.20,70.00,72.05,15260800
17-Jul-02,70.95,71.60,69.62,70.69,11019800
16-Jul-02,69.98,71.39,68.48,69.01,10306600
15-Jul-02,68.40,71.07,66.60,70.93,10291600
12-Jul-02,70.84,71.75,68.80,69.21,8436800
11-Jul-02,68.00,69.75,67.55,69.41,10938900
10-Jul-02,70.60,71.25,68.53,68.76,9972800
9-Jul-02,71.40,72.25,68.92,69.67,11079200
8-Jul-02,73.00,73.48,71.00,71.30,9437400
5-Jul-02,72.45,73.90,72.00,73.50,5204500
3-Jul-02,67.95,70.71,67.87,70.51,8429300
2-Jul-02,67.85,69.40,67.70,68.58,11974200
1-Jul-02,72.01,72.41,67.16,67.60,11882600
28-Jun-02,71.35,73.62,71.25,72.00,10701100
27-Jun-02,71.20,72.15,69.10,71.90,10571800
26-Jun-02,66.10,70.59,66.10,70.05,11447300
25-Jun-02,70.30,71.45,68.41,68.60,8506900
24-Jun-02,67.25,71.49,67.25,69.70,14361400
21-Jun-02,70.00,70.99,68.19,68.75,15053900
20-Jun-02,74.00,74.09,71.43,71.58,10952400
19-Jun-02,74.20,75.20,73.25,73.35,9377500
18-Jun-02,75.60,76.90,75.47,75.94,7069600
17-Jun-02,76.18,77.75,75.16,77.14,7702400
14-Jun-02,74.20,76.77,73.25,76.17,8478800
13-Jun-02,75.45,77.40,75.30,75.60,8862500
12-Jun-02,75.40,75.95,73.25,74.65,12993800
11-Jun-02,77.85,78.25,75.20,75.49,7879100
10-Jun-02,77.75,78.80,76.60,76.80,6991700
7-Jun-02,78.48,78.85,77.00,78.30,9281700
6-Jun-02,80.55,80.95,78.00,79.66,5460700
5-Jun-02,79.65,80.71,79.11,80.55,7131300
4-Jun-02,78.11,79.65,77.60,79.31,7211000
3-Jun-02,80.75,80.91,78.00,78.11,8287600
31-May-02,82.05,82.05,80.40,80.45,4971700
30-May-02,80.60,82.25,80.22,82.25,7261400
29-May-02,81.50,82.00,81.31,81.60,4490000
28-May-02,82.80,83.11,81.69,82.08,4475300
24-May-02,83.65,83.75,82.62,83.10,4073800
23-May-02,84.25,85.05,82.52,84.35,6825800
22-May-02,83.76,84.39,82.74,84.00,4986500
21-May-02,84.41,85.00,83.30,83.45,4398800
20-May-02,85.45,85.46,83.93,84.45,4497200
17-May-02,86.25,86.40,85.00,85.69,5844100
16-May-02,84.20,86.00,83.40,85.45,6700200
15-May-02,84.60,86.49,84.05,84.50,8362700
14-May-02,84.50,85.48,82.19,85.48,9364700
13-May-02,80.25,82.29,79.50,82.19,6463200
10-May-02,79.95,80.50,79.25,79.68,7354800
9-May-02,81.90,83.00,79.00,79.93,10028100
8-May-02,78.20,82.80,78.20,82.45,12548600
7-May-02,76.89,77.50,75.92,76.50,17195700
6-May-02,81.70,81.87,75.95,76.00,13313100
3-May-02,83.10,83.50,81.11,81.78,8615000
2-May-02,83.75,84.80,83.13,83.86,6560400
1-May-02,83.85,84.65,81.67,84.30,12136500
30-Apr-02,83.91,85.23,83.53,83.76,8784600
29-Apr-02,84.71,86.60,83.55,83.89,6388200
26-Apr-02,86.70,86.96,84.70,84.71,6560900
25-Apr-02,86.05,86.92,85.77,86.71,6827500
24-Apr-02,88.20,88.25,86.27,86.50,6482000
23-Apr-02,88.35,89.08,87.24,87.33,5094200
22-Apr-02,88.95,88.95,87.36,87.93,6677500
19-Apr-02,89.90,90.03,87.60,89.00,9112900
18-Apr-02,86.97,89.10,86.90,88.95,14367600
17-Apr-02,87.05,87.20,84.00,84.81,10750900
16-Apr-02,86.35,86.85,85.58,86.20,7828800
15-Apr-02,86.50,86.60,84.70,85.35,8671000
12-Apr-02,87.56,87.96,84.40,85.60,15282800
11-Apr-02,88.05,88.51,83.34,84.19,22517500
10-Apr-02,88.45,89.95,88.20,89.01,12607600
9-Apr-02,88.50,88.52,87.10,87.74,16475500
8-Apr-02,87.50,89.50,85.35,87.41,40387600
5-Apr-02,100.84,101.25,97.25,97.25,9710700
4-Apr-02,99.96,101.14,99.50,100.84,5870900
3-Apr-02,101.40,101.50,98.90,99.96,7517500
2-Apr-02,102.00,102.01,100.51,101.01,7279700
1-Apr-02,104.00,104.00,102.40,102.86,5272300
28-Mar-02,103.55,105.14,103.39,104.00,5151000
27-Mar-02,103.75,103.79,102.50,103.39,5573400
26-Mar-02,103.57,105.70,102.30,102.90,8095400
25-Mar-02,105.80,106.66,103.50,103.56,6037700
22-Mar-02,106.50,106.70,105.07,105.60,5485700
21-Mar-02,105.70,106.78,104.70,106.78,5683800
20-Mar-02,106.90,106.90,105.49,105.50,4630400
19-Mar-02,106.85,108.05,106.49,107.49,4558100
18-Mar-02,107.10,108.64,106.23,106.35,5251400
15-Mar-02,106.55,107.45,105.59,106.79,10787200
14-Mar-02,107.02,107.95,106.56,106.60,4759800
13-Mar-02,108.30,108.65,106.70,107.18,6375900
12-Mar-02,105.52,108.85,105.51,108.50,10957800
11-Mar-02,104.35,105.97,103.60,105.24,8588300
8-Mar-02,104.82,107.34,104.82,105.09,10674800
7-Mar-02,107.30,107.50,103.24,103.71,10782700
6-Mar-02,105.15,107.09,104.75,106.30,7664800
5-Mar-02,104.25,106.50,104.16,105.67,7524500
4-Mar-02,103.35,106.54,103.13,105.90,10562000
1-Mar-02,98.60,103.10,98.50,103.02,10356200
28-Feb-02,98.49,99.60,97.82,98.12,7799500
27-Feb-02,98.10,100.31,96.70,97.83,11800100
26-Feb-02,99.00,99.19,95.99,97.15,11510900
25-Feb-02,98.45,99.25,97.12,98.30,9735000
22-Feb-02,96.38,99.20,95.76,98.45,10267000
21-Feb-02,98.75,99.70,96.00,96.38,9965500
20-Feb-02,99.54,100.35,97.00,99.31,14395100
19-Feb-02,101.50,101.80,98.86,99.54,13369500
15-Feb-02,104.80,104.80,101.70,102.89,18127600
14-Feb-02,109.00,109.15,107.20,107.89,5756500
13-Feb-02,106.70,108.48,106.12,108.07,5076800
12-Feb-02,106.75,107.89,106.06,106.57,4506200
11-Feb-02,105.00,107.69,104.51,107.38,5660700
8-Feb-02,103.00,105.72,102.61,104.99,8144400
7-Feb-02,106.64,107.00,103.86,103.91,7166000
6-Feb-02,106.70,107.82,105.33,106.63,6655900
5-Feb-02,106.25,108.50,106.00,106.30,6698900
4-Feb-02,108.00,108.00,105.99,106.80,6507700
1-Feb-02,107.64,109.30,106.64,108.00,6679500
31-Jan-02,106.40,107.98,104.46,107.89,9471000
30-Jan-02,104.25,106.00,101.00,105.55,17263600
29-Jan-02,108.15,108.56,100.00,103.00,14184000
28-Jan-02,109.50,110.21,107.06,108.15,6901600
25-Jan-02,108.50,110.69,108.10,109.28,6548200
24-Jan-02,108.80,109.73,107.07,108.72,8406000
23-Jan-02,110.80,111.25,107.00,107.90,12423900
22-Jan-02,114.25,114.26,110.33,110.50,9905200
18-Jan-02,114.25,114.90,112.81,114.25,18178500
17-Jan-02,119.85,120.55,117.26,119.90,9025800
16-Jan-02,118.00,118.75,117.25,117.40,5327100
15-Jan-02,118.05,119.70,117.72,118.85,5602100
14-Jan-02,120.00,120.09,117.10,118.05,9725600
11-Jan-02,121.50,122.18,120.28,120.31,4746000
10-Jan-02,123.75,124.00,121.42,122.14,8861500
9-Jan-02,124.70,126.39,124.15,124.49,6802600
8-Jan-02,124.25,125.20,123.73,124.70,5284300
7-Jan-02,125.00,126.19,123.70,124.05,5876300
4-Jan-02,124.05,125.60,123.98,125.60,8315000
3-Jan-02,121.50,124.22,120.79,123.66,8551100
2-Jan-02,120.60,121.50,119.80,121.50,6799800
31-Dec-01,122.75,123.24,120.95,120.96,3415900
28-Dec-01,123.50,123.88,122.35,122.90,4161600
27-Dec-01,122.75,123.93,122.64,123.50,3370400
26-Dec-01,122.00,123.70,121.81,122.40,3813600
24-Dec-01,122.05,122.48,121.10,121.45,1654200
21-Dec-01,122.70,123.50,121.71,122.00,8128800
20-Dec-01,123.89,124.00,122.15,122.70,6246600
19-Dec-01,121.90,124.70,121.01,123.89,7647400
18-Dec-01,121.51,122.97,121.35,122.20,5481300
17-Dec-01,120.15,122.14,120.15,121.34,6174600
14-Dec-01,120.80,121.48,119.41,121.10,6988800
13-Dec-01,121.55,122.30,119.45,120.25,7907800
12-Dec-01,121.12,123.21,120.06,123.20,7864000
11-Dec-01,120.40,122.74,119.80,121.50,7698500
10-Dec-01,120.00,121.00,119.41,119.66,5481200
7-Dec-01,119.50,121.00,118.75,120.40,6684800
6-Dec-01,120.50,121.70,119.80,120.14,10723800
5-Dec-01,116.85,121.98,116.65,121.40,14252300
4-Dec-01,114.30,116.72,113.38,116.64,6549300
3-Dec-01,114.80,114.85,113.21,114.13,5735500
30-Nov-01,114.43,115.94,113.80,115.59,5518700
29-Nov-01,112.90,114.55,111.81,114.43,6062100
28-Nov-01,114.10,114.38,112.10,112.15,6123800
27-Nov-01,116.25,116.30,114.07,114.20,6881200
26-Nov-01,115.90,116.40,115.20,116.33,4808500
